4.836439502181994143e+00,4.847165217391304459e+00,4.975873799903022032e+00,4.988744658154193878e+00,4.993034944237917827e+00,4.627288055600452310e+00,4.330185744302569972e+00,3.952640568934863374e+00,3.667336544367221673e+00,3.241525650557620430e+00,2.878996476482947653e+00,2.482145013738483730e+00,2.108890124454501525e+00,1.719546662356554290e+00,1.411718635849361636e+00,1.170390043639890187e+00,-4.697863261677712871e-02,-4.376091805398417411e-02,-4.590606109584614153e-02,6.780797155325682946e-01,4.903796993696459827e-01,4.378236948440277776e-01,5.740402780022628715e-01,5.826208501697107689e-01,5.718951349604008971e-01
4.799972070470341023e+00,4.818205786326167583e+00,4.972656085340229737e+00,4.981236657507676746e+00,4.988744658154193878e+00,4.646594342977209635e+00,4.239017165023436284e+00,3.901157135930175990e+00,3.643739970906739511e+00,3.301589655729755712e+00,2.942278196217876118e+00,2.517539873929206085e+00,2.168954129626636362e+00,1.934060966542751059e+00,1.589765508323905063e+00,1.617652367868110730e+00,-4.161577501212220670e-02,-4.054320349119121952e-02,-4.268834653305319388e-02,9.065374494908680081e-01,5.247019880394375724e-01,4.549848391789235169e-01,4.324608372393728972e-01,5.858385647325037304e-01,6.072899951511233629e-01
4.793536641344754656e+00,4.709876062712138101e+00,4.993034944237917827e+00,4.988744658154193878e+00,4.986599515112332348e+00,4.978018942944884451e+00,4.973728656861160502e+00,3.850746274446419370e+00,3.559006820753192191e+00,3.312315370939066028e+00,2.925117051882980324e+00,2.580821593664134106e+00,2.222582705673185721e+00,2.103527266849846367e+00,1.809642670114756768e+00,1.429952351705188418e+00,-3.732548892839826493e-02,-4.161577501212220670e-02,-4.268834653305319388e-02,6.995311459511880381e-01,5.600968482301600382e-01,5.729677064813318843e-01,5.547339906255052133e-01,6.866602877000163030e-01,7.810465815419428415e-01
4.767794924842411852e+00,4.668045773395829379e+00,4.929753224502990250e+00,4.960857798609988656e+00,4.946914368837886045e+00,4.920100080814610699e+00,4.979091514465815216e+00,4.970510942298367318e+00,3.593329109422983336e+00,3.299444512687893738e+00,3.024866203329561909e+00,2.798553612413124281e+00,2.288009568449975717e+00,1.908319250040407367e+00,1.779610667528689349e+00,1.616579796347179743e+00,-4.161577501212220670e-02,-4.054320349119121952e-02,-3.947063197026023929e-02,9.666014546630031790e-01,6.963134313883951876e-01,8.775780184257313543e-01,7.628128656861161705e-01,6.019271375464684271e-01,8.454008727978018500e-01
4.657320058186519951e+00,4.597256053014384669e+00,4.522176046549216011e+00,4.673408631000484981e+00,4.964075513172781839e+00,4.956567512526264707e+00,4.908301794084370506e+00,4.937261225149506494e+00,4.907229222563439741e+00,3.078494779376111268e+00,2.943350767738807328e+00,2.576531307580410157e+00,2.269775852594149157e+00,1.895448391789235520e+00,1.803207240989170845e+00,1.802134669468240080e+00,-4.268834653305319388e-02,-3.947063197026023929e-02,-4.161577501212220670e-02,5.504437045417811536e-01,6.823700016162923543e-01,7.435065783093584013e-01,7.531597219977372859e-01,7.971351543559076491e-01,6.448299983837078031e-01
4.495361758525941553e+00,4.511450331339906583e+00,4.377378891223533408e+00,4.300153741716502331e+00,4.165009730079198391e+00,3.981599999999999806e+00,4.883632649102957579e+00,4.958712655568126237e+00,4.966220656214643370e+00,4.972656085340229737e+00,2.869343332794568990e+00,2.710602747696783332e+00,2.177534701794084260e+00,2.060624406012607324e+00,1.670208372393728880e+00,1.647684370454178149e+00,-4.268834653305319388e-02,-4.161577501212220670e-02,-4.054320349119121952e-02,9.247711653466947901e-01,1.139285469532891559e+00,9.505128818490383713e-01,7.542322935186682731e-01,8.679248747373524697e-01,7.413614352674964270e-01
4.425644609665427609e+00,4.523248618070146776e+00,4.418136609018910477e+00,4.393467464037498438e+00,4.243307451107160233e+00,4.156429157911750494e+00,3.906519993534830704e+00,4.925462938419266301e+00,4.958712655568126237e+00,4.965148084693712605e+00,4.982309229028608399e+00,2.586184451268789264e+00,2.309460998868595460e+00,2.047753547761435478e+00,1.707748375626313209e+00,1.518975787942460132e+00,-3.947063197026023929e-02,-3.947063197026023929e-02,-3.518034588653629752e-02,8.936665912396961620e-01,1.190768902537578944e+00,8.765054469048004782e-01,7.349260061419105039e-01,8.840134475513172774e-01,9.826900274769679866e-01
4.442805754000322516e+00,4.491071472442217605e+00,4.275484596735090292e+00,4.168227444641990687e+00,4.083494294488443366e+00,3.781029125585905426e+00,3.753142266041699759e+00,3.372379376111200866e+00,4.927608081461127831e+00,4.993034944237917827e+00,4.976946371423953686e+00,2.330912429287214760e+00,2.324477000161629281e+00,1.830021529012445747e+00,1.668063229351866905e+00,1.393484919993534854e+00,-4.590606109584614153e-02,-3.839806044932925211e-02,-4.376091805398417411e-02,7.799740100210118543e-01,8.250220139001132047e-01,9.869803135606918243e-01,1.097455180216583281e+00,8.357477291094229654e-01,8.979568773234201107e-01
4.359145175367705960e+00,4.493216615484079135e+00,4.304444027800226280e+00,4.184316017455955716e+00,4.172517730725715523e+00,3.935479424599967579e+00,3.823931986423145357e+00,3.557934249232261426e+00,4.975873799903022032e+00,4.978018942944884451e+00,4.934043510586714198e+00,2.585111879747858499e+00,2.501451301115241499e+00,2.119615839663811396e+00,1.862198674640375140e+00,1.533991789235493952e+00,-4.376091805398417411e-02,-3.518034588653629752e-02,-4.054320349119121952e-02,9.966334572490707089e-01,8.014254404396314868e-01,9.279888799094876406e-01,7.231277194116696450e-01,7.563774365605302474e-01,8.722151608210766405e-01
4.380596605786325703e+00,4.405265750767738631e+00,4.276557168256021058e+00,4.070623436237271520e+00,4.018067431711653370e+00,3.910810279618555096e+00,3.614780539841603080e+00,3.594401680943914545e+00,3.526829675125262131e+00,4.995180087279780246e+00,5.000542944884434959e+00,4.994107515758849480e+00,2.464983869403588379e+00,2.261195280426701260e+00,1.808570098593825781e+00,1.587620365282043089e+00,-3.839806044932925211e-02,-4.161577501212220670e-02,-3.947063197026023929e-02,1.052407176337482042e+00,8.336025860675611021e-01,1.053479747858412807e+00,9.633837401002102174e-01,6.941682883465332132e-01,7.563774365605302474e-01
